ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
5059259,HM664138,10/16/2006 05:50:00 PM,041XX N MEADE AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,false,true,1624,016,38,15,20,1134947,1926854,2006,04/15/2016 08:55:02 AM,41.955480298,-87.779305507,"(41.955480298, -87.779305507)"
5059260,HM665318,10/17/2006 12:30:00 PM,003XX W 64TH ST,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,HOSPITAL BUILDING/GROUNDS,false,false,0722,007,20,68,26,1175044,1862506,2006,04/15/2016 08:55:02 AM,41.778099133,-87.633828531,"(41.778099133, -87.633828531)"
5059261,HM665747,10/17/2006 03:30:00 PM,017XX W PRYOR AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,2212,022,19,75,08B,1166533,1831078,2006,04/15/2016 08:55:02 AM,41.692041778,-87.665923635,"(41.692041778, -87.665923635)"
5059263,HM491146,07/22/2006 01:35:00 AM,062XX S PARK SHORE EAST CT,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0314,003,5,42,18,1187570,1863944,2006,04/15/2016 08:55:02 AM,41.781756344,-87.5878626,"(41.781756344, -87.5878626)"
5059265,HM666057,10/17/2006 06:00:00 PM,016XX N HARLEM AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,2513,025,36,25,06,1127853,1909983,2006,04/15/2016 08:55:02 AM,41.909307068,-87.80576669,"(41.909307068, -87.80576669)"
5059267,HM663336,10/16/2006 11:20:00 AM,044XX W ALTGELD ST,2851,PUBLIC PEACE VIOLATION,ARSON THREAT,RESIDENCE,false,false,2524,025,31,20,26,1146304,1916311,2006,04/15/2016 08:55:02 AM,41.92634031,-87.737823584,"(41.92634031, -87.737823584)"
5059270,HM665470,10/15/2006 07:00:00 PM,057XX S LOOMIS BLVD,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,false,true,0713,007,16,67,20,1167977,1866645,2006,04/15/2016 08:55:02 AM,41.78961188,-87.659617502,"(41.78961188, -87.659617502)"
5059271,HM665394,10/17/2006 01:18:00 PM,063XX S MARSHFIELD AVE,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,false,false,0725,007,16,67,26,1166413,1862660,2006,04/15/2016 08:55:02 AM,41.778710031,-87.665465714,"(41.778710031, -87.665465714)"
5059272,HM665516,10/17/2006 02:09:31 PM,055XX W CHICAGO AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1524,015,37,25,06,1139204,1904791,2006,04/15/2016 08:55:02 AM,41.894860447,-87.764194002,"(41.894860447, -87.764194002)"
5059273,HM665673,10/17/2006 03:39:10 PM,067XX S EAST END AVE,0460,BATTERY,SIMPLE,STREET,true,false,0332,003,5,43,08B,1188693,1860726,2006,04/15/2016 08:55:02 AM,41.772899106,-87.583848295,"(41.772899106, -87.583848295)"
5059278,HM655861,10/12/2006 12:40:00 PM,089XX S MORGAN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2222,022,21,73,14,1171213,1845518,2006,04/15/2016 08:55:02 AM,41.731566522,-87.648368925,"(41.731566522, -87.648368925)"
5059279,HM632495,09/30/2006 05:03:12 PM,104XX S CHICAGO SKYWAY OB,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,false,0432,004,10,52,14,1204244,1836588,2006,04/15/2016 08:55:02 AM,41.70627693,-87.527672157,"(41.70627693, -87.527672157)"
5059280,HM665770,10/17/2006 08:15:00 AM,109XX S CHURCH ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,false,false,2212,022,19,75,14,1167250,1831967,2006,04/15/2016 08:55:02 AM,41.694466067,-87.663273269,"(41.694466067, -87.663273269)"
5059281,HM666098,10/17/2006 06:40:00 PM,056XX W FULLERTON AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,false,false,2515,025,30,19,06,1138562,1915397,2006,04/15/2016 08:55:02 AM,41.923976215,-87.766294416,"(41.923976215, -87.766294416)"
5059283,HM658497,10/13/2006 09:00:00 PM,022XX S STATE ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER,true,false,0134,001,3,33,26,1176667,1889422,2006,04/15/2016 08:55:02 AM,41.851922634,-87.627067588,"(41.851922634, -87.627067588)"
5059285,HM471794,07/12/2006 08:55:00 PM,107XX S STATE ST,2027,NARCOTICS,POSS: CRACK,RESIDENCE,true,false,0513,005,9,49,18,1178157,1833682,2006,04/15/2016 08:55:02 AM,41.698932498,-87.623288064,"(41.698932498, -87.623288064)"
5059286,HM662850,10/15/2006 03:00:00 PM,050XX W JACKSON BLVD,0870,THEFT,POCKET-PICKING,NURSING HOME/RETIREMENT HOME,false,false,1533,015,28,25,06,1142625,1898196,2006,04/15/2016 08:55:02 AM,41.876700007,-87.75179358,"(41.876700007, -87.75179358)"
5059287,HM491147,07/22/2006 01:40:54 AM,0000X N CALIFORNIA AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1331,012,2,27,18,1157718,1900329,2006,04/15/2016 08:55:02 AM,41.882259172,-87.696318379,"(41.882259172, -87.696318379)"
5059288,HM652556,10/10/2006 07:45:00 PM,074XX S EUCLID AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,0333,003,8,43,08A,1190499,1855989,2006,04/15/2016 08:55:02 AM,41.759857015,-87.577380691,"(41.759857015, -87.577380691)"
5059289,HM665384,10/17/2006 11:30:00 AM,109XX S SPRINGFIELD AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,2211,022,19,74,05,1152307,1831568,2006,04/15/2016 08:55:02 AM,41.693677107,-87.717994781,"(41.693677107, -87.717994781)"
5059290,HM665683,10/16/2006 11:00:00 AM,014XX W 112TH ST,0890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",false,false,2234,022,34,75,06,1168367,1830488,2006,04/15/2016 08:55:02 AM,41.690383529,-87.659225989,"(41.690383529, -87.659225989)"
5059292,HM665283,10/17/2006 11:55:16 AM,075XX S CREGIER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0414,004,8,43,14,1189511,1855390,2006,04/15/2016 08:55:02 AM,41.758237074,-87.581020848,"(41.758237074, -87.581020848)"
5059294,HM661873,10/15/2006 03:00:00 AM,076XX S COTTAGE GROVE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL/MOTEL,false,true,0624,006,6,69,08B,1182886,1854560,2006,04/15/2016 08:55:02 AM,41.756115887,-87.605326291,"(41.756115887, -87.605326291)"
5059295,HM666863,10/17/2006 06:00:00 PM,007XX N HUDSON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1831,018,42,8,14,1173005,1905380,2006,04/15/2016 08:55:02 AM,41.895794328,-87.6400349,"(41.895794328, -87.6400349)"
5059296,HM663734,10/16/2006 03:30:00 PM,018XX S SPRINGFIELD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,1014,010,24,29,14,1150692,1890659,2006,04/15/2016 08:55:02 AM,41.855863796,-87.722370768,"(41.855863796, -87.722370768)"
5059297,HM665012,10/17/2006 09:30:00 AM,079XX S PERRY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,false,0623,006,17,44,08B,1176985,1852400,2006,04/15/2016 08:55:02 AM,41.750323587,-87.627017016,"(41.750323587, -87.627017016)"
5059299,HM665874,10/17/2006 12:03:00 AM,064XX W BELMONT AVE,0810,THEFT,OVER $500,GROCERY FOOD STORE,false,false,2511,025,36,19,06,1133081,1920586,2006,04/15/2016 08:55:02 AM,41.938313125,-87.786312492,"(41.938313125, -87.786312492)"
5059300,HM665438,10/07/2006 12:00:00 PM,067XX S JUSTINE ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,0725,007,17,67,05,1167165,1860016,2006,04/15/2016 08:55:02 AM,41.771438496,-87.662784403,"(41.771438496, -87.662784403)"
5059302,HM665088,10/17/2006 10:20:00 AM,104XX S SANGAMON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2232,022,34,73,08B,1171831,1835550,2006,04/15/2016 08:55:02 AM,41.704199358,-87.646396314,"(41.704199358, -87.646396314)"
5059303,HM662246,10/15/2006 09:15:00 PM,014XX W 85TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0614,006,21,71,08B,1168290,1848384,2006,04/15/2016 08:55:02 AM,41.739494574,-87.658994749,"(41.739494574, -87.658994749)"
5059305,HM651839,10/10/2006 02:10:00 PM,004XX E PERSHING RD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GAS STATION,false,false,0213,002,3,38,11,1179996,1879223,2006,04/15/2016 08:55:02 AM,41.82386008,-87.615162409,"(41.82386008, -87.615162409)"
5059306,HM665639,10/17/2006 12:00:00 AM,030XX S MICHIGAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,2112,001,2,35,14,1177749,1884891,2006,04/15/2016 08:55:02 AM,41.839464759,-87.623233908,"(41.839464759, -87.623233908)"
5059308,HM656490,10/12/2006 08:10:00 PM,038XX S VERNON AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,true,false,0212,002,4,35,26,1179902,1879561,2006,04/15/2016 08:55:02 AM,41.824789734,-87.615496898,"(41.824789734, -87.615496898)"
5059309,HM651229,10/04/2006 12:00:00 PM,001XX W JACKSON BLVD,0560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,false,false,0112,001,2,32,08A,1175230,1898963,2006,04/15/2016 08:55:02 AM,41.87813609,-87.632055653,"(41.87813609, -87.632055653)"
5059310,HM662434,10/15/2006 11:20:00 PM,080XX S ADA ST,0460,BATTERY,SIMPLE,APARTMENT,false,true,0612,006,21,71,08B,1168724,1851542,2006,04/15/2016 08:55:02 AM,41.748151225,-87.657313745,"(41.748151225, -87.657313745)"
5059311,HM665112,10/17/2006 10:45:00 AM,017XX W PRYOR AVE,1330,CRIMINAL TRESPASS,TO LAND,"SCHOOL, PUBLIC, BUILDING",false,false,2212,022,19,75,26,1166533,1831078,2006,04/15/2016 08:55:02 AM,41.692041778,-87.665923635,"(41.692041778, -87.665923635)"
5059312,HM666545,10/17/2006 11:10:00 PM,0000X N PARKSIDE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1513,015,29,25,08B,1138604,1899664,2006,04/15/2016 08:55:02 AM,41.880802205,-87.766522052,"(41.880802205, -87.766522052)"
5059313,HM666230,10/16/2006 02:30:00 PM,110XX S LONGWOOD DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2212,022,19,75,07,1164990,1831682,2006,04/15/2016 08:55:02 AM,41.693731926,-87.67155581,"(41.693731926, -87.67155581)"
5059314,HM665807,10/17/2006 08:40:00 AM,041XX W WELLINGTON AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,2523,025,31,21,05,1148300,1919626,2006,04/15/2016 08:55:02 AM,41.935398693,-87.730403491,"(41.935398693, -87.730403491)"
5059315,HM665251,10/11/2006 08:00:00 AM,034XX W OGDEN AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,1024,010,24,29,06,1153566,1890583,2006,04/15/2016 08:55:02 AM,41.855598642,-87.711823722,"(41.855598642, -87.711823722)"
5059316,HM661875,10/15/2006 04:55:31 PM,042XX W 35TH PL,1330,CRIMINAL TRESPASS,TO LAND,WAREHOUSE,true,false,1031,010,22,30,26,1148756,1881488,2006,04/15/2016 08:55:02 AM,41.830734954,-87.729713493,"(41.830734954, -87.729713493)"
5059319,HM666307,10/17/2006 07:45:00 PM,017XX N LATROBE AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,2532,025,37,25,05,1141130,1910968,2006,04/15/2016 08:55:02 AM,41.911775572,-87.756967805,"(41.911775572, -87.756967805)"
5059320,HM659557,10/14/2006 12:54:37 PM,030XX S LOOMIS ST,0610,BURGLARY,FORCIBLE ENTRY,VACANT LOT/LAND,true,false,0923,009,11,60,05,1169056,1884596,2006,04/15/2016 08:55:02 AM,41.838848037,-87.655141677,"(41.838848037, -87.655141677)"
5059321,HM666232,10/17/2006 07:59:14 PM,087XX S BURLEY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0424,004,7,46,14,1199184,1847735,2006,04/15/2016 08:55:02 AM,41.736993626,-87.545827764,"(41.736993626, -87.545827764)"
5059322,HM666748,10/18/2006 04:26:44 AM,004XX N LEAMINGTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1532,015,28,25,08B,1141956,1902493,2006,04/15/2016 08:55:02 AM,41.888503921,-87.75414349,"(41.888503921, -87.75414349)"
5059323,HM664489,10/13/2006 11:00:00 PM,052XX W BELMONT AVE,0820,THEFT,$500 AND UNDER,BAR OR TAVERN,false,false,1634,016,30,15,06,1140885,1920774,2006,04/15/2016 08:55:02 AM,41.938688785,-87.757626006,"(41.938688785, -87.757626006)"
5059325,HM658441,10/13/2006 08:09:00 PM,037XX S VINCENNES AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,true,false,0212,002,4,35,26,1180912,1880389,2006,04/15/2016 08:55:02 AM,41.82703861,-87.611766034,"(41.82703861, -87.611766034)"
5059326,HM664798,10/16/2006 07:00:00 PM,094XX S ASHLAND AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),false,false,2221,022,21,73,04A,1167326,1842165,2006,04/15/2016 08:55:02 AM,41.722449387,-87.662704226,"(41.722449387, -87.662704226)"
5059327,HM663953,10/16/2006 05:45:00 PM,015XX S LAWNDALE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1014,010,24,29,14,1151958,1892285,2006,04/15/2016 08:55:02 AM,41.860300917,-87.717681095,"(41.860300917, -87.717681095)"
5059328,HM667039,09/20/2006 12:00:00 AM,054XX S CHRISTIANA AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,STREET,false,false,0822,008,14,63,26,1154970,1868408,2006,04/15/2016 08:55:02 AM,41.794719604,-87.707263461,"(41.794719604, -87.707263461)"
5059329,HM665514,10/17/2006 02:00:00 PM,066XX S LOWE AVE,0460,BATTERY,SIMPLE,STREET,false,false,0723,007,6,68,08B,1173184,1860770,2006,04/15/2016 08:55:02 AM,41.773376666,-87.640698593,"(41.773376666, -87.640698593)"
5059330,HM663683,10/16/2006 03:32:00 PM,004XX E 87TH PL,0320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,false,false,0632,006,6,44,03,1180705,1847069,2006,04/15/2016 08:55:02 AM,41.735610104,-87.613548753,"(41.735610104, -87.613548753)"
5059331,HM662831,10/16/2006 08:42:07 AM,001XX N MASON AVE,0810,THEFT,OVER $500,ALLEY,false,false,1512,015,29,25,06,1136750,1900411,2006,04/15/2016 08:55:02 AM,41.882885472,-87.773312006,"(41.882885472, -87.773312006)"
5059332,HM665030,10/17/2006 09:00:00 AM,012XX N AVERS AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,2535,025,27,23,05,1150483,1908122,2006,04/15/2016 08:55:02 AM,41.903788265,-87.722681838,"(41.903788265, -87.722681838)"
5059333,HM667058,10/13/2006 10:30:00 AM,052XX S DAMEN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0915,009,16,61,14,1163910,1869931,2006,04/15/2016 08:55:02 AM,41.798715563,-87.674437636,"(41.798715563, -87.674437636)"
5059335,HM666667,10/18/2006 01:16:00 AM,005XX W 14TH PL,1330,CRIMINAL TRESPASS,TO LAND,CONSTRUCTION SITE,true,false,0131,001,2,28,26,1173062,1893228,2006,04/15/2016 08:55:02 AM,41.862447187,-87.640186011,"(41.862447187, -87.640186011)"
5059336,HM664049,10/16/2006 03:00:00 PM,027XX S ST LOUIS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,1032,010,22,30,14,1153474,1885674,2006,04/15/2016 08:55:02 AM,41.842129587,-87.712291715,"(41.842129587, -87.712291715)"
5059338,HM664988,09/11/2006 10:30:00 AM,108XX S KEDZIE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2211,022,19,74,06,1156951,1832383,2006,04/15/2016 08:55:02 AM,41.695821321,-87.700969911,"(41.695821321, -87.700969911)"
5059339,HM663839,10/16/2006 04:58:49 PM,023XX W DEVON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,false,true,2412,024,50,2,08B,1159699,1942437,2006,04/15/2016 08:55:02 AM,41.997765594,-87.687879909,"(41.997765594, -87.687879909)"
5059341,HM663863,10/16/2006 04:55:00 PM,081XX S HONORE ST,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,STREET,false,false,0614,006,18,71,03,1165434,1850717,2006,04/15/2016 08:55:02 AM,41.745957604,-87.66939275,"(41.745957604, -87.66939275)"
5059343,HM666597,10/17/2006 11:47:47 PM,026XX E 79TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0422,004,7,46,14,1195379,1853104,2006,04/15/2016 08:55:02 AM,41.751821289,-87.559590955,"(41.751821289, -87.559590955)"
5059344,HM490907,07/21/2006 10:40:00 PM,024XX W 61ST ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0825,008,15,66,18,1161001,1864141,2006,04/15/2016 08:55:02 AM,41.782887728,-87.685265669,"(41.782887728, -87.685265669)"
5059346,HM664165,10/16/2006 08:00:00 AM,048XX W ALTGELD ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2521,025,31,19,05,1143735,1916201,2006,04/15/2016 08:55:02 AM,41.926087031,-87.747266328,"(41.926087031, -87.747266328)"
5059347,HM665052,10/17/2006 08:30:00 AM,065XX N AVONDALE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,OTHER,false,true,1612,016,41,9,26,1125224,1942855,2006,04/15/2016 08:55:02 AM,41.99955567,-87.814693877,"(41.99955567, -87.814693877)"
5059348,HM656502,10/12/2006 07:30:00 AM,012XX S SAWYER AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1022,010,24,29,05,1154888,1894338,2006,04/15/2016 08:55:02 AM,41.865876417,-87.706870756,"(41.865876417, -87.706870756)"
5059350,HM666612,10/17/2006 11:33:19 PM,0000X E MONROE ST,1330,CRIMINAL TRESPASS,TO LAND,HOTEL/MOTEL,true,false,0123,001,42,32,26,1176591,1899936,2006,04/15/2016 08:55:02 AM,41.880775433,-87.627029031,"(41.880775433, -87.627029031)"
5059351,HM665799,10/17/2006 04:00:00 PM,005XX W 69TH ST,0460,BATTERY,SIMPLE,CTA BUS,false,false,0722,007,6,68,08B,1173705,1859154,2006,04/15/2016 08:55:02 AM,41.768930644,-87.63883657,"(41.768930644, -87.63883657)"
5059353,HM665674,10/17/2006 03:48:45 PM,066XX N DAMEN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,GROCERY FOOD STORE,true,true,2412,024,50,2,08B,1161753,1944078,2006,04/15/2016 08:55:02 AM,42.002225812,-87.680277948,"(42.002225812, -87.680277948)"
5059354,HM665676,10/17/2006 03:15:00 PM,099XX S GREEN ST,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,SIDEWALK,true,false,2232,022,34,73,15,1172400,1838881,2006,04/15/2016 08:55:02 AM,41.713327645,-87.644215121,"(41.713327645, -87.644215121)"
5059355,HM664315,10/16/2006 08:30:00 PM,001XX E 95TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,false,false,0634,006,6,49,03,1179045,1842021,2006,04/15/2016 08:55:02 AM,41.721795696,-87.619783621,"(41.721795696, -87.619783621)"
5059357,HM666717,10/17/2006 11:00:00 PM,007XX N MONTICELLO AVE,0460,BATTERY,SIMPLE,STREET,false,false,1112,011,27,23,08B,1151921,1904592,2006,04/15/2016 08:55:02 AM,41.894073388,-87.717492763,"(41.894073388, -87.717492763)"
5059358,HM667068,10/17/2006 09:00:00 PM,040XX N KEYSTONE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1722,017,39,16,14,1148570,1926480,2006,04/15/2016 08:55:02 AM,41.954201416,-87.729233693,"(41.954201416, -87.729233693)"
5059360,HM663333,10/16/2006 01:22:57 PM,011XX N MENARD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1511,015,29,25,08B,1137481,1906991,2006,04/15/2016 08:55:02 AM,41.90092871,-87.770469199,"(41.90092871, -87.770469199)"
5059362,HM665191,10/17/2006 11:20:00 AM,053XX N MEADE AVE,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,RESIDENCE,false,false,1622,016,45,11,26,1134454,1935148,2006,04/15/2016 08:55:02 AM,41.978248566,-87.78092132,"(41.978248566, -87.78092132)"
5059365,HM658546,10/13/2006 09:01:00 PM,001XX E 47TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,true,false,0221,002,3,38,04A,1178082,1873899,2006,04/15/2016 08:55:02 AM,41.809294262,-87.622345752,"(41.809294262, -87.622345752)"
5059366,HM666719,10/18/2006 03:00:29 AM,014XX S JEFFERSON ST,1330,CRIMINAL TRESPASS,TO LAND,CONSTRUCTION SITE,true,false,0131,001,2,28,26,1172556,1893361,2006,04/15/2016 08:55:02 AM,41.862823344,-87.642039525,"(41.862823344, -87.642039525)"
5059367,HM664340,10/16/2006 08:30:00 PM,081XX S MARYLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0631,006,8,44,08B,1183321,1851145,2006,04/15/2016 08:55:02 AM,41.746734658,-87.60383824,"(41.746734658, -87.60383824)"
5059368,HM663945,10/16/2006 10:15:00 AM,009XX W BELMONT AVE,0870,THEFT,POCKET-PICKING,CTA PLATFORM,false,false,1932,019,44,6,06,1169269,1921430,2006,04/15/2016 08:55:02 AM,41.93991842,-87.653288878,"(41.93991842, -87.653288878)"
5059370,HM666944,10/02/2006 12:00:00 AM,071XX S ASHLAND AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,"SCHOOL, PRIVATE, BUILDING",false,false,0735,007,17,67,26,1166923,1857185,2006,04/15/2016 08:55:02 AM,41.763675033,-87.66375228,"(41.763675033, -87.66375228)"
5059372,HM667028,10/17/2006 06:00:00 PM,002XX N PINE AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,false,1523,015,28,25,26,1139462,1901064,2006,04/15/2016 08:55:02 AM,41.884628392,-87.763337352,"(41.884628392, -87.763337352)"
5059373,HM666210,09/29/2006 07:30:00 PM,045XX N MELVINA AVE,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,RESIDENCE,false,false,1622,016,38,15,26,1134190,1929847,2006,04/15/2016 08:55:02 AM,41.963706786,-87.782017653,"(41.963706786, -87.782017653)"
5059374,HM490908,07/21/2006 10:45:00 PM,023XX S STATE ST,2024,NARCOTICS,POSS: HEROIN(WHITE),CHA PARKING LOT/GROUNDS,true,false,0134,001,3,33,18,1176685,1888774,2006,04/15/2016 08:55:02 AM,41.85014407,-87.627021086,"(41.85014407, -87.627021086)"
5059375,HM660912,10/15/2006 12:45:00 AM,004XX E 46TH ST,3730,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING JUSTICE,STREET,true,false,0222,002,3,38,24,1180040,1874618,2006,04/15/2016 08:55:02 AM,41.811222583,-87.615142192,"(41.811222583, -87.615142192)"
5059376,HM667071,10/18/2006 03:00:00 AM,052XX W ALTGELD ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,true,2515,025,31,19,26,1141044,1916134,2006,04/15/2016 08:55:02 AM,41.925953221,-87.757156239,"(41.925953221, -87.757156239)"
5059377,HM666687,10/18/2006 01:53:19 AM,081XX S MUSKEGON AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0422,004,7,46,05,1196579,1851604,2006,04/15/2016 08:55:02 AM,41.74767548,-87.555243311,"(41.74767548, -87.555243311)"
5059379,HM665475,10/17/2006 01:52:18 PM,017XX W ESTES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2423,024,49,1,08B,1163722,1947452,2006,04/15/2016 08:55:02 AM,42.011442705,-87.672938469,"(42.011442705, -87.672938469)"
5059380,HM665259,10/17/2006 11:15:00 AM,068XX S INDIANA AVE,0498,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,APARTMENT,false,true,0322,003,20,69,04B,1178771,1859807,2006,04/15/2016 08:55:02 AM,41.770608792,-87.620247348,"(41.770608792, -87.620247348)"
5059383,HM659904,10/14/2006 03:21:43 PM,046XX S ALBANY AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,true,false,0912,009,14,58,26,1156485,1873673,2006,04/15/2016 08:55:02 AM,41.809137069,-87.701566022,"(41.809137069, -87.701566022)"
5059384,HM666621,10/17/2006 11:50:00 PM,022XX S STATE ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,true,false,0134,001,3,33,26,1176667,1889435,2006,04/15/2016 08:55:02 AM,41.851958307,-87.627067195,"(41.851958307, -87.627067195)"
5059386,HM660344,10/14/2006 08:00:00 PM,059XX S MICHIGAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,false,0233,002,20,40,14,1178174,1865658,2006,04/15/2016 08:55:02 AM,41.7866781,-87.622258352,"(41.7866781, -87.622258352)"
5059388,HM659547,10/06/2006 05:00:00 PM,044XX N PAULINA ST,0890,THEFT,FROM BUILDING,OTHER,false,false,1922,019,47,3,06,1164424,1929625,2006,04/15/2016 08:55:02 AM,41.962509981,-87.670862885,"(41.962509981, -87.670862885)"
5059389,HM666875,10/17/2006 06:00:00 PM,022XX W ROSEMONT AVE,0810,THEFT,OVER $500,STREET,false,false,2413,024,50,2,06,1160375,1941794,2006,04/15/2016 08:55:02 AM,41.995987171,-87.685411047,"(41.995987171, -87.685411047)"
5059390,HM662854,03/01/2006 12:00:00 AM,002XX E 89TH PL,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0633,006,6,44,06,1179311,1845694,2006,04/15/2016 08:55:02 AM,41.731868815,-87.618697623,"(41.731868815, -87.618697623)"
5059391,HM664387,10/16/2006 09:35:00 PM,001XX W 87TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,PARKING LOT/GARAGE(NON.RESID.),false,false,0622,006,21,44,03,1176778,1847275,2006,04/15/2016 08:55:02 AM,41.736264617,-87.627929503,"(41.736264617, -87.627929503)"
